time_step,hopper_level,belt_speed,flow_rate,olives_weight,label_jam_imminent,vibrator_intensity
8249,20.0,0.489,1.38,293.1,0,0.0
8250,20.0,0.501,1.86,295.9,0,0.0
8251,20.0,0.519,1.12,305.5,0,0.0
8252,20.0,0.497,1.44,302.0,0,0.0
8253,20.0,0.511,1.09,310.3,0,0.0
8254,20.0,0.482,1.06,313.7,0,0.0
8255,20.0,0.488,1.94,314.3,0,0.0
8256,20.0,0.509,1.2,291.2,0,0.0
8257,20.0,0.486,1.41,309.2,0,0.0
8258,20.0,0.498,1.75,289.2,0,0.0
8259,20.0,0.498,1.61,290.8,0,0.0
8260,20.0,0.52,1.84,294.2,0,0.0
8261,20.0,0.52,1.63,304.2,0,0.0
8262,20.0,0.485,1.09,302.4,0,0.0
8263,20.0,0.49,1.43,295.8,0,0.0
8264,20.0,0.483,1.47,310.4,0,0.0
8265,20.0,0.491,1.14,306.1,0,0.0
8266,20.0,0.504,1.89,287.5,0,0.0
8267,20.0,0.513,1.6,314.0,0,0.0
8268,20.0,0.515,1.84,305.2,0,0.0
8269,20.0,0.511,1.88,309.1,0,0.0
8270,20.0,0.489,1.05,298.8,0,0.0
8271,20.0,0.492,1.96,306.1,0,0.0
8272,20.0,0.503,1.25,294.0,0,0.0
8273,20.0,0.485,1.61,308.9,0,0.0
8274,20.0,0.508,1.09,307.6,0,0.0
8275,20.0,0.492,1.43,288.0,0,0.0
8276,20.0,0.494,1.87,300.8,0,0.0
8277,20.0,0.52,1.35,306.5,0,0.0
8278,20.0,0.496,1.22,292.5,0,0.0
8279,20.0,0.493,1.47,313.6,0,0.0
8280,20.0,0.489,1.4,309.0,0,0.0
8281,20.0,0.518,1.4,303.2,0,0.0
8282,20.0,0.51,1.17,290.9,0,0.0
8283,20.0,0.496,1.39,285.1,0,0.0
8284,20.0,0.482,1.86,293.5,0,0.0
8285,20.0,0.487,1.08,310.7,0,0.0
8286,20.0,0.504,1.65,288.5,0,0.0
8287,20.0,0.484,1.56,309.9,0,0.0
8288,20.0,0.488,1.32,286.2,0,0.0
8289,20.0,0.515,1.61,287.3,0,0.0
8290,20.0,0.49,1.43,309.9,0,0.0
8291,20.0,0.503,1.31,295.8,0,0.0
8292,20.0,0.517,1.41,287.2,0,0.0
8293,20.0,0.51,1.15,291.4,0,0.0
8294,20.0,0.506,1.7,304.2,0,0.0
8295,20.0,0.489,1.52,298.7,0,0.0
8296,20.0,0.504,1.57,285.9,0,0.0
8297,20.0,0.516,1.21,300.1,0,0.0
8298,20.0,0.508,1.24,304.7,0,0.0
8299,20.0,0.483,1.18,307.9,0,0.0
8300,20.0,0.506,1.03,293.2,0,0.0
8301,20.0,0.504,1.2,306.0,0,0.0
8302,20.0,0.512,1.65,301.0,0,0.0
8303,20.0,0.511,1.6,287.1,0,0.0
8304,20.0,0.513,1.01,289.2,0,0.0
8305,20.0,0.517,1.46,312.0,0,0.0
8306,20.0,0.488,1.51,293.1,0,0.0
8307,20.0,0.505,1.18,290.3,0,0.0
8308,20.0,0.501,1.45,311.5,0,0.0
8309,20.0,0.491,1.03,288.7,0,0.0
8310,20.0,0.515,1.78,311.3,0,0.0
8311,20.0,0.51,1.99,294.8,0,0.0
8312,20.0,0.486,1.89,291.1,0,0.0
8313,20.0,0.51,1.52,289.5,0,0.0
8314,20.0,0.511,1.17,290.0,0,0.0
8315,20.0,0.515,1.55,285.6,0,0.0
8316,20.0,0.496,1.18,299.0,0,0.0
8317,20.0,0.504,1.44,310.0,0,0.0
8318,20.0,0.52,1.25,285.9,0,0.0
8319,20.0,0.485,1.49,295.4,0,0.0
8320,20.0,0.492,1.41,308.8,0,0.0
8321,20.0,0.482,1.1,311.4,0,0.0
8322,20.0,0.497,1.89,310.9,0,0.0
8323,20.0,0.5,1.19,297.0,0,0.0
8324,20.0,0.507,1.54,289.8,0,0.0
8325,20.0,0.48,1.2,307.6,0,0.0
8326,20.0,0.519,1.21,291.9,0,0.0
8327,20.0,0.488,1.79,293.7,0,0.0
8328,20.0,0.513,1.51,312.2,0,0.0
8329,20.0,0.488,1.85,296.5,0,0.0
8330,20.0,0.505,1.57,291.8,0,0.0
8331,20.0,0.485,1.59,301.4,0,0.0
8332,20.0,0.482,1.08,306.2,0,0.0
8333,20.0,0.496,1.07,294.2,0,0.0
8334,20.0,0.504,1.34,307.8,0,0.0
8335,20.0,0.519,1.68,310.3,0,0.0
8336,20.0,0.495,1.24,288.1,0,0.0
8337,20.0,0.48,1.25,313.7,0,0.0
8338,20.0,0.482,1.82,307.7,0,0.0
8339,20.0,0.49,1.74,285.7,0,0.0
8340,20.0,0.493,1.48,288.7,0,0.0
8341,20.0,0.51,1.28,294.5,0,0.0
8342,20.0,0.497,1.05,306.1,0,0.0
8343,20.0,0.499,1.65,296.8,0,0.0
8344,20.0,0.498,1.37,307.1,0,0.0
8345,20.0,0.501,1.96,299.8,0,0.0
8346,20.0,0.499,1.34,296.6,0,0.0
8347,20.0,0.495,1.57,292.3,0,0.0
8348,20.0,0.481,1.45,303.4,0,0.0
8349,20.0,0.496,1.91,309.4,0,0.0
8350,20.0,0.511,1.42,312.0,0,0.0
8351,20.0,0.516,1.39,289.3,0,0.0
8352,20.0,0.48,1.14,312.4,0,0.0
8353,20.0,0.512,1.31,285.7,0,0.0
8354,20.0,0.482,1.02,302.5,0,0.0
8355,20.0,0.48,1.93,312.5,0,0.0
8356,20.0,0.513,1.27,311.3,0,0.0
8357,20.0,0.51,1.49,312.0,0,0.0
8358,20.0,0.492,1.03,297.9,0,0.0
8359,20.0,0.484,1.4,295.4,0,0.0
8360,20.0,0.513,1.14,288.0,0,0.0
8361,20.0,0.499,1.57,294.4,0,0.0
8362,20.0,0.5,1.64,288.0,0,0.0
8363,20.0,0.504,1.54,304.4,0,0.0
8364,20.0,0.489,1.48,296.6,0,0.0
8365,20.0,0.495,1.73,310.6,0,0.0
8366,20.0,0.51,1.46,308.6,0,0.0
8367,20.0,0.487,1.3,285.1,0,0.0
8368,20.0,0.497,1.62,300.6,0,0.0
8369,20.0,0.491,0.95,289.1,0,0.0
8370,20.0,0.492,1.15,302.1,0,0.0
8371,20.0,0.501,1.25,293.6,0,0.0
8372,20.0,0.497,1.84,286.5,0,0.0
8373,20.0,0.489,1.19,290.1,0,0.0
8374,20.0,0.494,1.72,314.0,0,0.0
8375,20.0,0.504,1.38,300.0,0,0.0
8376,20.0,0.492,1.14,308.2,0,0.0
8377,20.0,0.503,1.28,308.5,0,0.0
8378,20.0,0.504,1.06,306.9,0,0.0
8379,20.0,0.492,1.15,299.9,0,0.0
8380,20.0,0.485,1.18,310.9,0,0.0
8381,20.0,0.489,1.72,315.0,0,0.0
8382,20.0,0.486,1.05,301.7,0,0.0
8383,20.0,0.486,1.54,313.3,0,0.0
8384,20.0,0.497,1.93,311.9,0,0.0
8385,20.0,0.519,1.93,298.7,0,0.0
8386,20.0,0.494,1.55,295.7,0,0.0
8387,20.0,0.482,1.57,312.8,0,0.0
8388,20.0,0.499,1.42,308.8,0,0.0
8389,20.0,0.491,1.83,287.9,0,0.0
8390,20.0,0.517,1.44,303.8,0,0.0
8391,20.0,0.51,1.24,292.3,0,0.0
8392,20.0,0.509,1.93,298.8,0,0.0
8393,20.0,0.481,1.79,289.0,0,0.0
8394,20.0,0.506,1.63,302.3,0,0.0
8395,20.0,0.508,1.52,297.8,0,0.0
8396,20.0,0.509,1.18,301.7,0,0.0
8397,20.0,0.5,1.17,305.0,0,0.0
8398,20.0,0.508,1.91,303.6,0,0.0
8399,20.0,0.482,1.12,311.6,0,0.0
8400,20.0,0.489,1.84,305.6,0,0.0
8401,20.0,0.499,1.54,295.5,0,0.0
8402,20.0,0.508,1.05,292.4,0,0.0
8403,20.0,0.483,0.93,287.9,0,0.0
8404,20.0,0.49,1.76,306.5,0,0.0
8405,20.0,0.507,1.33,294.6,0,0.0
8406,20.0,0.507,1.63,287.8,0,0.0
8407,20.0,0.52,1.24,310.1,0,0.0
8408,20.0,0.497,1.78,309.8,0,0.0
8409,20.0,0.503,1.74,289.1,0,0.0
8410,20.0,0.507,1.42,292.9,0,0.0
8411,20.0,0.481,1.18,304.7,0,0.0
8412,20.0,0.519,1.18,288.3,0,0.0
8413,20.0,0.498,1.27,310.5,0,0.0
8414,20.0,0.503,1.1,304.4,0,0.0
8415,20.0,0.513,1.29,285.1,0,0.0
8416,20.0,0.495,1.41,315.0,0,0.0
8417,20.0,0.511,1.65,293.0,0,0.0
8418,20.0,0.508,1.12,308.9,0,0.0
8419,20.0,0.508,1.14,310.9,0,0.0
8420,20.0,0.488,1.19,299.6,0,0.0
8421,20.0,0.493,1.93,307.0,0,0.0
8422,20.0,0.484,1.08,313.8,0,0.0
8423,20.0,0.496,1.11,301.9,0,0.0
8424,20.0,0.488,1.81,314.2,0,0.0
8425,20.0,0.491,1.31,313.7,0,0.0
8426,20.0,0.482,1.87,294.6,0,0.0
8427,20.0,0.49,1.8,289.3,0,0.0
8428,20.0,0.517,1.69,292.8,0,0.0
8429,20.0,0.493,1.22,305.9,0,0.0
8430,20.0,0.491,1.08,310.2,0,0.0
8431,20.0,0.509,1.59,302.0,0,0.0
8432,20.0,0.515,1.14,314.1,0,0.0
8433,20.0,0.484,1.05,313.1,0,0.0
8434,20.0,0.512,1.74,307.2,0,0.0
8435,20.0,0.498,1.17,291.5,0,0.0
8436,20.0,0.496,1.41,289.2,0,0.0
8437,20.0,0.496,1.31,289.2,0,0.0
8438,20.0,0.485,1.24,285.7,0,0.0
8439,20.0,0.491,1.3,287.7,0,0.0
8440,20.0,0.515,1.44,309.4,0,0.0
8441,20.0,0.487,1.52,295.9,0,0.0
8442,20.0,0.489,1.23,313.0,0,0.0
8443,20.0,0.517,1.3,314.2,0,0.0
8444,20.0,0.513,1.6,310.0,0,0.0
8445,20.0,0.513,1.79,298.8,0,0.0
8446,20.0,0.495,1.53,306.0,0,0.0
8447,20.0,0.505,1.42,312.1,0,0.0
8448,20.0,0.484,1.74,291.8,0,0.0
8449,20.0,0.496,1.56,294.7,0,0.0
8450,20.0,0.514,1.98,299.8,0,0.0
8451,20.0,0.49,1.35,285.2,0,0.0
8452,20.0,0.508,1.04,301.7,0,0.0
8453,20.0,0.5,1.99,301.8,0,0.0
8454,20.0,0.483,1.21,286.3,0,0.0
8455,20.0,0.504,1.78,296.9,0,0.0
8456,20.0,0.481,1.13,299.0,0,0.0
8457,20.0,0.506,1.59,288.5,0,0.0
8458,20.0,0.485,1.57,313.9,0,0.0
8459,20.0,0.498,1.45,300.2,0,0.0
8460,20.0,0.499,1.35,292.2,0,0.0
8461,20.0,0.51,1.19,291.8,0,0.0
8462,20.0,0.5,2.0,314.7,0,0.0
8463,20.0,0.498,1.45,289.6,0,0.0
8464,20.0,0.483,1.04,304.8,0,0.0
8465,20.0,0.495,1.1,291.7,0,0.0
8466,20.0,0.514,1.41,298.3,0,0.0
8467,20.0,0.517,1.74,308.4,0,0.0
8468,20.0,0.484,1.17,289.9,0,0.0
8469,20.0,0.485,1.73,291.3,0,0.0
8470,20.0,0.511,1.67,298.5,0,0.0
8471,20.0,0.519,1.73,315.0,0,0.0
8472,20.0,0.502,1.74,288.6,0,0.0
8473,20.0,0.516,1.89,295.2,0,0.0
8474,20.0,0.496,0.99,285.7,0,0.0
8475,20.0,0.503,1.45,301.6,0,0.0
8476,20.0,0.49,1.58,294.8,0,0.0
8477,20.0,0.514,1.98,308.8,0,0.0
8478,20.0,0.498,1.16,312.0,0,0.0
8479,20.0,0.512,1.12,310.0,0,0.0
8480,20.0,0.497,1.69,312.5,0,0.0
8481,20.0,0.511,1.42,297.0,0,0.0
8482,20.0,0.505,1.49,310.3,0,0.0
8483,20.0,0.509,1.89,298.1,0,0.0
8484,20.0,0.502,1.71,305.4,0,0.0
8485,20.0,0.517,1.59,312.8,0,0.0
8486,20.0,0.515,1.64,313.2,0,0.0
8487,20.0,0.505,1.27,291.4,0,0.0
8488,20.0,0.495,1.82,312.0,0,0.0
8489,20.0,0.483,1.45,304.1,0,0.0
8490,20.0,0.511,1.76,311.6,0,0.0
8491,20.0,0.513,1.02,288.9,0,0.0
8492,20.0,0.495,1.56,302.5,0,0.0
8493,20.0,0.515,1.88,306.7,0,0.0
8494,20.0,0.483,1.3,305.9,0,0.0
8495,20.0,0.503,1.02,285.5,0,0.0
8496,20.0,0.49,1.85,287.6,0,0.0
8497,20.0,0.504,1.56,285.7,0,0.0
8498,20.0,0.518,1.9,303.6,0,0.0
8499,20.0,0.517,1.6,285.3,0,0.0
8500,20.0,0.495,1.96,300.2,0,0.0
8501,20.0,0.507,1.34,307.3,0,0.0
8502,20.0,0.484,1.63,295.2,0,0.0
8503,20.0,0.514,1.9,313.9,0,0.0
8504,20.0,0.517,1.85,286.6,0,0.0
8505,20.0,0.503,1.34,314.8,0,0.0
8506,20.0,0.515,1.79,293.4,0,0.0
8507,20.0,0.501,1.11,290.0,0,0.0
8508,20.0,0.508,1.78,286.8,0,0.0
8509,20.0,0.508,1.09,308.4,0,0.0
8510,20.0,0.504,1.4,287.8,0,0.0
8511,20.0,0.487,1.45,305.2,0,0.0
8512,20.0,0.513,1.93,311.7,0,0.0
8513,20.0,0.487,1.72,289.9,0,0.0
8514,20.0,0.513,1.93,310.9,0,0.0
8515,20.0,0.501,1.53,287.0,0,0.0
8516,20.0,0.501,1.66,297.5,0,0.0
8517,20.0,0.497,1.93,289.5,0,0.0
8518,20.0,0.501,1.47,307.8,0,0.0
8519,20.0,0.505,2.01,302.7,0,0.0
8520,20.0,0.518,1.2,309.0,0,0.0
8521,20.0,0.489,1.08,299.4,0,0.0
8522,20.0,0.519,1.88,297.1,0,0.0
8523,20.0,0.493,1.07,302.0,0,0.0
8524,20.0,0.514,1.91,313.8,0,0.0
8525,20.0,0.516,1.39,315.0,0,0.0
8526,20.0,0.513,1.1,299.2,0,0.0
8527,20.0,0.484,1.58,292.7,0,0.0
8528,20.0,0.509,1.44,296.1,0,0.0
8529,20.0,0.485,1.15,285.2,0,0.0
8530,20.0,0.501,1.89,288.4,0,0.0
8531,20.0,0.519,1.15,313.4,0,0.0
8532,20.0,0.49,1.06,309.2,0,0.0
8533,20.0,0.494,1.06,306.2,0,0.0
8534,20.0,0.515,1.78,305.4,0,0.0
8535,20.0,0.498,1.51,292.2,0,0.0
8536,20.0,0.515,1.71,292.5,0,0.0
8537,20.0,0.51,1.32,310.1,0,0.0
8538,20.0,0.518,1.49,300.4,0,0.0
8539,20.0,0.511,1.78,298.0,0,0.0
8540,20.0,0.486,1.43,289.6,0,0.0
8541,20.0,0.512,1.93,294.6,0,0.0
8542,20.0,0.483,1.18,300.4,0,0.0
8543,20.0,0.487,1.13,299.0,0,0.0
8544,20.0,0.515,1.82,292.9,0,0.0
8545,20.0,0.497,1.73,307.1,0,0.0
8546,20.0,0.505,1.12,300.5,0,0.0
8547,20.0,0.511,1.92,305.7,0,0.0
8548,20.0,0.484,1.45,289.9,0,0.0
8549,20.0,0.5,1.45,308.3,0,0.0
8550,20.0,0.484,1.51,297.3,0,0.0
8551,20.0,0.514,1.2,310.7,0,0.0
8552,20.0,0.486,0.98,286.9,0,0.0
8553,20.0,0.496,1.77,291.1,0,0.0
8554,20.0,0.497,0.95,287.8,0,0.0
8555,20.0,0.513,1.8,292.0,0,0.0
8556,20.0,0.498,1.83,305.3,0,0.0
8557,20.0,0.5,1.54,299.1,0,0.0
8558,20.0,0.484,0.97,289.4,0,0.0
8559,20.0,0.497,1.79,291.0,0,0.0
8560,20.0,0.508,1.36,310.3,0,0.0
8561,20.0,0.492,1.49,287.0,0,0.0
8562,20.0,0.513,1.23,299.1,0,0.0
8563,20.0,0.491,1.5,301.7,0,0.0
8564,20.0,0.496,1.83,287.2,0,0.0
8565,20.0,0.481,1.22,306.1,0,0.0
8566,20.0,0.491,1.67,291.1,0,0.0
8567,20.0,0.486,1.45,286.6,0,0.0
8568,20.0,0.487,1.28,298.1,0,0.0
8569,20.0,0.494,1.04,293.5,0,0.0
8570,20.0,0.513,2.03,301.5,0,0.0
8571,20.0,0.519,1.21,309.2,0,0.0
8572,20.0,0.492,1.7,291.2,0,0.0
8573,20.0,0.491,1.46,308.7,0,0.0
8574,20.0,0.486,1.51,312.2,0,0.0
8575,20.0,0.52,1.16,310.8,0,0.0
8576,20.0,0.497,1.82,308.6,0,0.0
8577,20.0,0.486,1.79,288.6,0,0.0
8578,20.0,0.482,1.66,285.8,0,0.0
8579,20.0,0.505,1.6,306.8,0,0.0
8580,20.0,0.498,1.8,301.3,0,0.0
8581,20.0,0.488,1.59,307.2,0,0.0
8582,20.0,0.483,0.96,297.1,0,0.0
8583,20.0,0.5,1.22,304.3,0,0.0
8584,20.0,0.503,1.8,313.4,0,0.0
8585,20.0,0.514,1.12,294.1,0,0.0
8586,20.0,0.492,1.37,296.6,0,0.0
8587,20.0,0.514,1.92,288.5,0,0.0
8588,20.0,0.483,0.98,295.7,0,0.0
8589,20.0,0.504,1.94,303.0,0,0.0
8590,20.0,0.483,1.41,301.7,0,0.0
8591,20.0,0.506,1.42,301.9,0,0.0
8592,20.0,0.51,1.78,296.5,0,0.0
8593,20.0,0.506,1.6,310.7,0,0.0
8594,20.0,0.507,1.17,296.3,0,0.0
8595,20.0,0.493,1.67,286.9,0,0.0
8596,20.0,0.505,1.35,305.6,0,0.0
8597,20.0,0.488,1.88,311.5,0,0.0
8598,20.0,0.516,1.49,307.2,0,0.0
8599,20.0,0.502,1.78,297.3,0,0.0
8600,20.0,0.517,1.75,289.1,0,0.0
8601,20.0,0.497,1.95,292.3,0,0.0
8602,20.0,0.494,1.41,289.4,0,0.0
8603,20.0,0.518,1.75,297.6,0,0.0
8604,20.0,0.518,1.59,298.2,0,0.0
8605,20.0,0.496,1.68,299.2,0,0.0
8606,20.0,0.512,1.52,297.9,0,0.0
8607,20.0,0.497,1.84,290.6,0,0.0
8608,20.0,0.487,1.43,306.1,0,0.0
8609,20.0,0.494,1.02,293.9,0,0.0
8610,20.0,0.486,1.77,293.9,0,0.0
8611,20.0,0.498,1.22,302.6,0,0.0
8612,20.0,0.501,1.14,292.4,0,0.0
8613,20.0,0.518,1.22,303.8,0,0.0
8614,20.0,0.483,1.19,313.9,0,0.0
8615,20.0,0.51,1.19,302.0,0,0.0
8616,20.0,0.513,1.27,311.9,0,0.0
8617,20.0,0.505,1.95,305.6,0,0.0
8618,20.0,0.486,1.63,305.4,0,0.0
8619,20.0,0.495,1.0,289.7,0,0.0
8620,20.0,0.484,1.7,287.6,0,0.0
8621,20.0,0.499,1.2,286.7,0,0.0
8622,20.0,0.514,1.99,308.5,0,0.0
8623,20.0,0.512,1.18,299.7,0,0.0
8624,20.0,0.481,1.78,300.5,0,0.0
8625,20.0,0.482,1.65,302.0,0,0.0
8626,20.0,0.483,1.6,293.1,0,0.0
8627,20.0,0.491,1.74,302.8,0,0.0
8628,20.0,0.507,1.76,303.1,0,0.0
8629,20.0,0.498,1.76,288.9,0,0.0
8630,20.0,0.513,1.65,306.3,0,0.0
8631,20.0,0.496,1.05,305.5,0,0.0
8632,20.0,0.508,1.33,295.1,0,0.0
8633,20.0,0.512,1.9,288.8,0,0.0
8634,20.0,0.518,1.98,293.4,0,0.0
8635,20.0,0.499,1.92,314.0,0,0.0
8636,20.0,0.513,1.26,311.7,0,0.0
8637,20.0,0.499,1.83,303.2,0,0.0
8638,20.0,0.487,1.67,307.5,0,0.0
8639,20.0,0.497,1.64,305.9,0,0.0
8640,20.0,0.513,1.5,304.4,0,0.0
8641,20.0,0.491,1.14,304.1,0,0.0
8642,20.0,0.496,1.24,304.0,0,0.0
8643,20.0,0.488,1.31,305.3,0,0.0
8644,20.0,0.517,1.96,293.9,0,0.0
8645,20.0,0.517,1.7,314.6,0,0.0
8646,20.0,0.501,1.71,305.7,0,0.0
8647,20.0,0.508,1.74,302.1,0,0.0
8648,20.0,0.503,1.13,293.3,0,0.0
8649,20.0,0.519,1.41,288.7,0,0.0
8650,20.0,0.512,1.91,293.0,0,0.0
8651,20.0,0.506,1.25,312.7,0,0.0
8652,20.0,0.512,1.15,285.8,0,0.0
8653,20.0,0.483,1.69,298.3,0,0.0
8654,20.0,0.514,1.22,306.6,0,0.0
8655,20.0,0.507,1.11,313.6,0,0.0
8656,20.0,0.513,1.47,287.5,0,0.0
8657,20.0,0.51,1.43,307.9,0,0.0
8658,20.0,0.487,1.49,287.5,0,0.0
8659,20.0,0.512,1.14,299.9,0,0.0
8660,20.0,0.49,1.66,295.5,0,0.0
8661,20.0,0.517,1.16,310.8,0,0.0
8662,20.0,0.502,1.98,311.2,0,0.0
8663,20.0,0.483,1.2,290.9,0,0.0
8664,20.0,0.51,1.03,297.7,0,0.0
8665,20.0,0.515,1.83,312.8,0,0.0
8666,20.0,0.51,1.49,314.8,0,0.0
8667,20.0,0.495,1.02,289.2,0,0.0
8668,20.0,0.516,1.26,285.6,0,0.0
8669,20.0,0.492,1.27,307.0,0,0.0
8670,20.0,0.505,1.29,308.9,0,0.0
8671,20.0,0.481,1.1,299.0,0,0.0
8672,20.0,0.484,1.95,313.3,0,0.0
8673,20.0,0.512,1.53,286.0,0,0.0
8674,20.0,0.481,1.08,291.8,0,0.0
8675,20.0,0.486,1.56,311.5,0,0.0
8676,20.0,0.489,1.84,308.1,0,0.0
8677,20.0,0.488,1.83,294.3,0,0.0
8678,20.0,0.502,1.78,289.4,0,0.0
8679,20.0,0.485,1.39,286.7,0,0.0
8680,20.0,0.48,1.84,302.2,0,0.0
8681,20.0,0.507,1.06,296.8,0,0.0
8682,20.0,0.504,1.51,305.1,0,0.0
8683,20.0,0.502,1.0,291.8,0,0.0
8684,20.0,0.502,0.98,285.1,0,0.0
8685,20.0,0.505,1.87,286.3,0,0.0
8686,20.0,0.486,1.49,307.8,0,0.0
8687,20.0,0.519,1.86,308.0,0,0.0
8688,20.0,0.48,1.11,296.5,0,0.0
8689,20.0,0.497,1.75,304.2,0,0.0
8690,20.0,0.487,1.28,285.3,0,0.0
8691,20.0,0.501,1.55,308.3,0,0.0
8692,20.0,0.507,1.96,293.8,0,0.0
8693,20.0,0.503,2.05,312.8,0,0.0
8694,20.0,0.505,1.59,306.2,0,0.0
8695,20.0,0.497,1.61,299.8,0,0.0
8696,20.0,0.507,1.15,298.2,0,0.0
8697,20.0,0.496,1.45,314.4,0,0.0
8698,20.0,0.515,1.79,291.5,0,0.0
8699,20.0,0.496,1.24,314.4,0,0.0
8700,20.0,0.487,1.61,288.4,0,0.0
8701,20.0,0.514,1.79,290.3,0,0.0
8702,20.0,0.507,1.44,307.3,0,0.0
8703,20.0,0.516,1.27,292.6,0,0.0
8704,20.0,0.508,1.6,290.7,0,0.0
8705,20.0,0.509,1.29,297.9,0,0.0
8706,20.0,0.484,1.06,297.5,0,0.0
8707,20.0,0.491,1.07,308.8,0,0.0
8708,20.0,0.49,1.53,304.4,0,0.0
8709,20.0,0.481,1.92,305.3,0,0.0
8710,20.0,0.496,0.93,286.9,0,0.0
8711,20.0,0.489,1.99,306.2,0,0.0
8712,20.0,0.513,1.28,309.5,0,0.0
8713,20.0,0.501,1.03,297.6,0,0.0
8714,20.0,0.485,1.27,285.5,0,0.0
8715,20.0,0.494,1.77,307.8,0,0.0
8716,20.0,0.517,1.98,304.4,0,0.0
8717,20.0,0.511,1.84,298.7,0,0.0
8718,20.0,0.503,1.49,307.7,0,0.0
8719,20.0,0.497,1.5,309.4,0,0.0
8720,20.0,0.492,1.24,294.1,0,0.0
8721,20.0,0.508,1.14,299.8,0,0.0
8722,20.0,0.514,1.45,285.3,0,0.0
8723,20.0,0.488,1.8,295.9,0,0.0
8724,20.0,0.499,1.54,302.9,0,0.0
8725,20.0,0.513,1.2,289.0,0,0.0
8726,20.0,0.492,1.27,301.1,0,0.0
8727,20.0,0.506,1.13,293.3,0,0.0
8728,20.0,0.493,1.53,290.0,0,0.0
8729,20.0,0.481,1.32,304.0,0,0.0
8730,20.0,0.506,1.29,296.5,0,0.0
8731,20.0,0.519,1.57,295.1,0,0.0
8732,20.0,0.486,1.1,314.8,0,0.0
8733,20.0,0.51,0.99,287.9,0,0.0
8734,20.0,0.492,1.0,302.5,0,0.0
8735,20.0,0.483,1.54,288.3,0,0.0
8736,20.0,0.493,1.26,313.5,0,0.0
8737,20.0,0.481,1.82,298.7,0,0.0
8738,20.0,0.511,1.54,304.8,0,0.0
8739,20.0,0.492,1.63,313.9,0,0.0
8740,20.0,0.496,1.67,289.1,0,0.0
8741,20.0,0.496,1.07,288.9,0,0.0
8742,20.0,0.501,1.55,309.3,0,0.0
8743,20.0,0.493,1.4,297.6,0,0.0
8744,20.0,0.501,1.4,306.2,0,0.0
8745,20.0,0.491,1.48,303.3,0,0.0
8746,20.0,0.512,1.3,297.6,0,0.0
8747,20.0,0.488,1.48,314.6,0,0.0
8748,20.0,0.49,1.5,311.5,0,0.0
8749,20.0,0.504,1.45,301.9,0,0.0
8750,20.0,0.504,1.22,289.7,0,0.0
8751,20.0,0.495,1.78,294.1,0,0.0
8752,20.0,0.518,1.63,304.7,0,0.0
8753,20.0,0.483,1.64,300.8,0,0.0
8754,20.0,0.503,1.65,302.0,0,0.0
8755,20.0,0.489,0.94,290.6,0,0.0
8756,20.0,0.514,1.44,286.6,0,0.0
8757,20.0,0.48,0.97,304.5,0,0.0
8758,20.0,0.514,1.24,304.7,0,0.0
8759,20.0,0.492,1.95,295.6,0,0.0
8760,20.0,0.494,1.23,290.5,0,0.0
8761,20.0,0.486,1.77,292.8,0,0.0
8762,20.0,0.503,1.59,306.9,0,0.0
8763,20.0,0.505,1.88,291.2,0,0.0
8764,20.0,0.515,1.3,289.9,0,0.0
8765,20.0,0.491,1.75,303.6,0,0.0
8766,20.0,0.482,1.68,287.3,0,0.0
8767,20.0,0.491,1.66,290.4,0,0.0
8768,20.0,0.496,1.46,312.1,0,0.0
8769,20.0,0.499,1.31,304.9,0,0.0
8770,20.0,0.505,1.07,305.7,0,0.0
8771,20.0,0.495,1.74,291.2,0,0.0
8772,20.0,0.487,1.78,285.6,0,0.0
8773,20.0,0.482,1.07,313.0,0,0.0
8774,20.0,0.48,1.65,310.9,0,0.0
8775,20.0,0.499,1.67,289.2,0,0.0
8776,20.0,0.494,1.4,292.6,0,0.0
8777,20.0,0.506,1.36,295.5,0,0.0
8778,20.0,0.502,1.62,309.8,0,0.0
8779,20.0,0.498,1.28,302.8,0,0.0
8780,20.0,0.502,1.63,313.7,0,0.0
8781,20.0,0.519,1.13,301.9,0,0.0
8782,20.0,0.483,0.97,301.4,0,0.0
8783,20.0,0.497,1.43,311.1,0,0.0
8784,20.0,0.491,1.03,298.3,0,0.0
8785,20.0,0.5,1.31,308.8,0,0.0
8786,20.0,0.5,1.79,295.0,0,0.0
8787,20.0,0.514,1.48,303.4,0,0.0
8788,20.0,0.498,1.29,303.3,0,0.0
8789,20.0,0.504,1.57,300.9,0,0.0
8790,20.0,0.483,1.32,305.3,0,0.0
8791,20.0,0.493,1.31,298.7,0,0.0
8792,20.0,0.496,1.8,288.0,0,0.0
8793,20.0,0.486,1.17,309.1,0,0.0
8794,20.0,0.508,1.96,294.4,0,0.0
8795,20.0,0.511,1.03,295.8,0,0.0
8796,20.0,0.493,1.63,299.3,0,0.0
8797,20.0,0.492,1.71,308.1,0,0.0
8798,20.0,0.49,1.58,295.2,0,0.0
8799,20.0,0.515,1.28,298.4,0,0.0
8800,20.0,0.495,0.98,294.2,0,0.0
8801,20.0,0.487,1.1,305.6,0,0.0
8802,20.0,0.493,1.37,309.4,0,0.0
8803,20.0,0.496,1.96,294.3,0,0.0
8804,20.0,0.514,1.25,293.7,0,0.0
8805,20.0,0.498,1.37,297.6,0,0.0
8806,20.0,0.515,1.72,299.7,0,0.0
